n,"Date Time, GMT-04:00",Temp,Treat,Rep
477,04/19/18 06:20:00 PM,25.125,Ctrl,C
478,04/19/18 06:30:00 PM,25.125,Ctrl,C
479,04/19/18 06:40:00 PM,25.125,Ctrl,C
480,04/19/18 06:50:00 PM,25.125,Ctrl,C
481,04/19/18 07:00:00 PM,25.222,Ctrl,C
482,04/19/18 07:10:00 PM,25.222,Ctrl,C
483,04/19/18 07:20:00 PM,25.222,Ctrl,C
484,04/19/18 07:30:00 PM,25.222,Ctrl,C
485,04/19/18 07:40:00 PM,25.222,Ctrl,C
486,04/19/18 07:50:00 PM,25.319,Ctrl,C
487,04/19/18 08:00:00 PM,25.319,Ctrl,C
488,04/19/18 08:10:00 PM,25.319,Ctrl,C
489,04/19/18 08:20:00 PM,25.319,Ctrl,C
490,04/19/18 08:30:00 PM,25.319,Ctrl,C
491,04/19/18 08:40:00 PM,25.319,Ctrl,C
492,04/19/18 08:50:00 PM,25.416,Ctrl,C
493,04/19/18 09:00:00 PM,25.319,Ctrl,C
494,04/19/18 09:10:00 PM,25.319,Ctrl,C
495,04/19/18 09:20:00 PM,25.416,Ctrl,C
496,04/19/18 09:30:00 PM,25.416,Ctrl,C
497,04/19/18 09:40:00 PM,25.416,Ctrl,C
498,04/19/18 09:50:00 PM,25.416,Ctrl,C
499,04/19/18 10:00:00 PM,25.416,Ctrl,C
500,04/19/18 10:10:00 PM,25.416,Ctrl,C
501,04/19/18 10:20:00 PM,25.416,Ctrl,C
502,04/19/18 10:30:00 PM,25.416,Ctrl,C
503,04/19/18 10:40:00 PM,25.416,Ctrl,C
504,04/19/18 10:50:00 PM,25.416,Ctrl,C
505,04/19/18 11:00:00 PM,25.416,Ctrl,C
506,04/19/18 11:10:00 PM,25.416,Ctrl,C
507,04/19/18 11:20:00 PM,25.416,Ctrl,C
508,04/19/18 11:30:00 PM,25.416,Ctrl,C
509,04/19/18 11:40:00 PM,25.416,Ctrl,C
510,04/19/18 11:50:00 PM,25.319,Ctrl,C
511,04/20/18 12:00:00 AM,25.416,Ctrl,C
512,04/20/18 12:10:00 AM,25.416,Ctrl,C
513,04/20/18 12:20:00 AM,25.319,Ctrl,C
514,04/20/18 12:30:00 AM,25.416,Ctrl,C
515,04/20/18 12:40:00 AM,25.319,Ctrl,C
516,04/20/18 12:50:00 AM,25.319,Ctrl,C
517,04/20/18 01:00:00 AM,25.319,Ctrl,C
518,04/20/18 01:10:00 AM,25.319,Ctrl,C
519,04/20/18 01:20:00 AM,25.319,Ctrl,C
520,04/20/18 01:30:00 AM,25.319,Ctrl,C
521,04/20/18 01:40:00 AM,25.319,Ctrl,C
522,04/20/18 01:50:00 AM,25.319,Ctrl,C
523,04/20/18 02:00:00 AM,25.319,Ctrl,C
524,04/20/18 02:10:00 AM,25.319,Ctrl,C
525,04/20/18 02:20:00 AM,25.319,Ctrl,C
526,04/20/18 02:30:00 AM,25.319,Ctrl,C
527,04/20/18 02:40:00 AM,25.319,Ctrl,C
528,04/20/18 02:50:00 AM,25.319,Ctrl,C
529,04/20/18 03:00:00 AM,25.319,Ctrl,C
530,04/20/18 03:10:00 AM,25.319,Ctrl,C
531,04/20/18 03:20:00 AM,25.319,Ctrl,C
532,04/20/18 03:30:00 AM,25.319,Ctrl,C
533,04/20/18 03:40:00 AM,25.319,Ctrl,C
534,04/20/18 03:50:00 AM,25.319,Ctrl,C
535,04/20/18 04:00:00 AM,25.319,Ctrl,C
536,04/20/18 04:10:00 AM,25.222,Ctrl,C
537,04/20/18 04:20:00 AM,25.222,Ctrl,C
538,04/20/18 04:30:00 AM,25.222,Ctrl,C
539,04/20/18 04:40:00 AM,25.222,Ctrl,C
540,04/20/18 04:50:00 AM,25.222,Ctrl,C
541,04/20/18 05:00:00 AM,25.222,Ctrl,C
542,04/20/18 05:10:00 AM,25.222,Ctrl,C
543,04/20/18 05:20:00 AM,25.222,Ctrl,C
544,04/20/18 05:30:00 AM,25.222,Ctrl,C
545,04/20/18 05:40:00 AM,25.222,Ctrl,C
546,04/20/18 05:50:00 AM,25.222,Ctrl,C
547,04/20/18 06:00:00 AM,25.222,Ctrl,C
548,04/20/18 06:10:00 AM,25.222,Ctrl,C
549,04/20/18 06:20:00 AM,25.125,Ctrl,C
550,04/20/18 06:30:00 AM,25.125,Ctrl,C
551,04/20/18 06:40:00 AM,25.125,Ctrl,C
552,04/20/18 06:50:00 AM,25.125,Ctrl,C
553,04/20/18 07:00:00 AM,25.125,Ctrl,C
554,04/20/18 07:10:00 AM,25.125,Ctrl,C
555,04/20/18 07:20:00 AM,25.125,Ctrl,C
556,04/20/18 07:30:00 AM,25.125,Ctrl,C
557,04/20/18 07:40:00 AM,25.125,Ctrl,C
558,04/20/18 07:50:00 AM,25.125,Ctrl,C
559,04/20/18 08:00:00 AM,25.125,Ctrl,C
560,04/20/18 08:10:00 AM,25.125,Ctrl,C
561,04/20/18 08:20:00 AM,25.028,Ctrl,C
562,04/20/18 08:30:00 AM,25.028,Ctrl,C
563,04/20/18 08:40:00 AM,25.028,Ctrl,C
564,04/20/18 08:50:00 AM,25.028,Ctrl,C
565,04/20/18 09:00:00 AM,24.931,Ctrl,C
566,04/20/18 09:10:00 AM,24.931,Ctrl,C
567,04/20/18 09:20:00 AM,24.931,Ctrl,C
568,04/20/18 09:30:00 AM,24.931,Ctrl,C
569,04/20/18 09:40:00 AM,24.931,Ctrl,C
570,04/20/18 09:50:00 AM,24.931,Ctrl,C
571,04/20/18 10:00:00 AM,24.835,Ctrl,C
572,04/20/18 10:10:00 AM,24.835,Ctrl,C
573,04/20/18 10:20:00 AM,24.835,Ctrl,C
574,04/20/18 10:30:00 AM,24.835,Ctrl,C
575,04/20/18 10:40:00 AM,24.738,Ctrl,C
576,04/20/18 10:50:00 AM,24.738,Ctrl,C
577,04/20/18 11:00:00 AM,24.738,Ctrl,C
578,04/20/18 11:10:00 AM,24.738,Ctrl,C
579,04/20/18 11:20:00 AM,24.738,Ctrl,C
580,04/20/18 11:30:00 AM,24.738,Ctrl,C
581,04/20/18 11:40:00 AM,24.738,Ctrl,C
582,04/20/18 11:50:00 AM,24.738,Ctrl,C
583,04/20/18 12:00:00 PM,24.738,Ctrl,C
584,04/20/18 12:10:00 PM,24.641,Ctrl,C
585,04/20/18 12:20:00 PM,24.641,Ctrl,C
586,04/20/18 12:30:00 PM,24.641,Ctrl,C
587,04/20/18 12:40:00 PM,24.641,Ctrl,C
588,04/20/18 12:50:00 PM,24.641,Ctrl,C
589,04/20/18 01:00:00 PM,24.641,Ctrl,C
590,04/20/18 01:10:00 PM,24.641,Ctrl,C
591,04/20/18 01:20:00 PM,24.641,Ctrl,C
592,04/20/18 01:30:00 PM,24.641,Ctrl,C
593,04/20/18 01:40:00 PM,24.641,Ctrl,C
594,04/20/18 01:50:00 PM,24.641,Ctrl,C
595,04/20/18 02:00:00 PM,24.641,Ctrl,C
596,04/20/18 02:10:00 PM,24.641,Ctrl,C
597,04/20/18 02:20:00 PM,24.641,Ctrl,C
598,04/20/18 02:30:00 PM,24.641,Ctrl,C
599,04/20/18 02:40:00 PM,24.641,Ctrl,C
600,04/20/18 02:50:00 PM,24.641,Ctrl,C
601,04/20/18 03:00:00 PM,24.641,Ctrl,C
602,04/20/18 03:10:00 PM,24.641,Ctrl,C
603,04/20/18 03:20:00 PM,24.641,Ctrl,C
604,04/20/18 03:30:00 PM,24.641,Ctrl,C
605,04/20/18 03:40:00 PM,24.641,Ctrl,C
606,04/20/18 03:50:00 PM,24.641,Ctrl,C
607,04/20/18 04:00:00 PM,24.641,Ctrl,C
608,04/20/18 04:10:00 PM,24.545,Ctrl,C
609,04/20/18 04:20:00 PM,24.545,Ctrl,C
610,04/20/18 04:30:00 PM,24.545,Ctrl,C
611,04/20/18 04:40:00 PM,24.641,Ctrl,C
612,04/20/18 04:50:00 PM,24.641,Ctrl,C
613,04/20/18 05:00:00 PM,24.641,Ctrl,C
614,04/20/18 05:10:00 PM,24.641,Ctrl,C
615,04/20/18 05:20:00 PM,24.738,Ctrl,C
616,04/20/18 05:30:00 PM,24.738,Ctrl,C
617,04/20/18 05:40:00 PM,24.738,Ctrl,C
618,04/20/18 05:50:00 PM,24.738,Ctrl,C
619,04/20/18 06:00:00 PM,24.835,Ctrl,C
620,04/20/18 06:10:00 PM,24.835,Ctrl,C
621,04/20/18 06:20:00 PM,24.835,Ctrl,C
622,04/20/18 06:30:00 PM,24.835,Ctrl,C
623,04/20/18 06:40:00 PM,24.931,Ctrl,C
624,04/20/18 06:50:00 PM,24.931,Ctrl,C
625,04/20/18 07:00:00 PM,26.585,Ctrl,C
626,04/20/18 07:10:00 PM,25.708,Ctrl,C
627,04/20/18 07:20:00 PM,25.805,Ctrl,C
628,04/20/18 07:30:00 PM,25.902,Ctrl,C
629,04/20/18 07:40:00 PM,25.805,Ctrl,C
630,04/20/18 07:50:00 PM,25.805,Ctrl,C
631,04/20/18 08:00:00 PM,25.708,Ctrl,C
632,04/20/18 08:10:00 PM,25.708,Ctrl,C
633,04/20/18 08:20:00 PM,25.61,Ctrl,C
634,04/20/18 08:30:00 PM,25.61,Ctrl,C
635,04/20/18 08:40:00 PM,25.61,Ctrl,C
636,04/20/18 08:50:00 PM,25.61,Ctrl,C
637,04/20/18 09:00:00 PM,25.61,Ctrl,C
638,04/20/18 09:10:00 PM,25.708,Ctrl,C
639,04/20/18 09:20:00 PM,25.708,Ctrl,C
640,04/20/18 09:30:00 PM,25.708,Ctrl,C
641,04/20/18 09:40:00 PM,25.805,Ctrl,C
642,04/20/18 09:50:00 PM,25.805,Ctrl,C
643,04/20/18 10:00:00 PM,25.902,Ctrl,C
644,04/20/18 10:10:00 PM,25.902,Ctrl,C
645,04/20/18 10:20:00 PM,25.902,Ctrl,C
646,04/20/18 10:30:00 PM,26,Ctrl,C
647,04/20/18 10:40:00 PM,26,Ctrl,C
648,04/20/18 10:50:00 PM,25.222,Ctrl,C
649,04/20/18 11:00:00 PM,24.158,Ctrl,C
650,04/20/18 11:10:00 PM,23.869,Ctrl,C
651,04/20/18 11:20:00 PM,23.966,Ctrl,C
652,04/20/18 11:30:00 PM,23.869,Ctrl,C
653,04/20/18 11:40:00 PM,23.677,Ctrl,C
654,04/20/18 11:50:00 PM,23.677,Ctrl,C
655,04/21/18 12:00:00 AM,23.484,Ctrl,C
656,04/21/18 12:10:00 AM,23.581,Ctrl,C
657,04/21/18 12:20:00 AM,23.388,Ctrl,C
658,04/21/18 12:30:00 AM,23.196,Ctrl,C
659,04/21/18 12:40:00 AM,23.292,Ctrl,C
660,04/21/18 12:50:00 AM,23.1,Ctrl,C
661,04/21/18 01:00:00 AM,23.196,Ctrl,C
662,04/21/18 01:10:00 AM,23.292,Ctrl,C
663,04/21/18 01:20:00 AM,23.196,Ctrl,C
664,04/21/18 01:30:00 AM,23.292,Ctrl,C
665,04/21/18 01:40:00 AM,23.292,Ctrl,C
666,04/21/18 01:50:00 AM,23.004,Ctrl,C
667,04/21/18 02:00:00 AM,23.196,Ctrl,C
668,04/21/18 02:10:00 AM,23.196,Ctrl,C
669,04/21/18 02:20:00 AM,22.908,Ctrl,C
670,04/21/18 02:30:00 AM,23.1,Ctrl,C
671,04/21/18 02:40:00 AM,23.004,Ctrl,C
672,04/21/18 02:50:00 AM,22.908,Ctrl,C
673,04/21/18 03:00:00 AM,23.1,Ctrl,C
674,04/21/18 03:10:00 AM,22.908,Ctrl,C
675,04/21/18 03:20:00 AM,23.004,Ctrl,C
676,04/21/18 03:30:00 AM,23.1,Ctrl,C
677,04/21/18 03:40:00 AM,22.908,Ctrl,C
678,04/21/18 03:50:00 AM,23.004,Ctrl,C
679,04/21/18 04:00:00 AM,23.1,Ctrl,C
680,04/21/18 04:10:00 AM,23.004,Ctrl,C
681,04/21/18 04:20:00 AM,22.908,Ctrl,C
682,04/21/18 04:30:00 AM,23.1,Ctrl,C
683,04/21/18 04:40:00 AM,23.004,Ctrl,C
684,04/21/18 04:50:00 AM,22.908,Ctrl,C
685,04/21/18 05:00:00 AM,23.004,Ctrl,C
686,04/21/18 05:10:00 AM,22.717,Ctrl,C
687,04/21/18 05:20:00 AM,22.812,Ctrl,C
688,04/21/18 05:30:00 AM,22.908,Ctrl,C
689,04/21/18 05:40:00 AM,23.004,Ctrl,C
690,04/21/18 05:50:00 AM,23.1,Ctrl,C
691,04/21/18 06:00:00 AM,23.1,Ctrl,C
692,04/21/18 06:10:00 AM,23.196,Ctrl,C
693,04/21/18 06:20:00 AM,23.1,Ctrl,C
694,04/21/18 06:30:00 AM,23.1,Ctrl,C
695,04/21/18 06:40:00 AM,23.004,Ctrl,C
696,04/21/18 06:50:00 AM,23.1,Ctrl,C
697,04/21/18 07:00:00 AM,23.196,Ctrl,C
