n,"Date Time, GMT-04:00",Temp ,Treat,Rep
513,04/20/18 12:20:00 AM,31.676,Heat,D
514,04/20/18 12:30:00 AM,31.778,Heat,D
515,04/20/18 12:40:00 AM,31.676,Heat,D
516,04/20/18 12:50:00 AM,31.676,Heat,D
517,04/20/18 01:00:00 AM,31.676,Heat,D
518,04/20/18 01:10:00 AM,31.778,Heat,D
519,04/20/18 01:20:00 AM,31.676,Heat,D
520,04/20/18 01:30:00 AM,31.676,Heat,D
521,04/20/18 01:40:00 AM,31.676,Heat,D
522,04/20/18 01:50:00 AM,31.778,Heat,D
523,04/20/18 02:00:00 AM,31.676,Heat,D
524,04/20/18 02:10:00 AM,31.676,Heat,D
525,04/20/18 02:20:00 AM,31.676,Heat,D
526,04/20/18 02:30:00 AM,31.676,Heat,D
527,04/20/18 02:40:00 AM,31.676,Heat,D
528,04/20/18 02:50:00 AM,31.676,Heat,D
529,04/20/18 03:00:00 AM,31.778,Heat,D
530,04/20/18 03:10:00 AM,31.676,Heat,D
531,04/20/18 03:20:00 AM,31.676,Heat,D
532,04/20/18 03:30:00 AM,31.676,Heat,D
533,04/20/18 03:40:00 AM,31.676,Heat,D
534,04/20/18 03:50:00 AM,31.676,Heat,D
535,04/20/18 04:00:00 AM,31.676,Heat,D
536,04/20/18 04:10:00 AM,31.778,Heat,D
537,04/20/18 04:20:00 AM,31.676,Heat,D
538,04/20/18 04:30:00 AM,31.676,Heat,D
539,04/20/18 04:40:00 AM,31.676,Heat,D
540,04/20/18 04:50:00 AM,31.676,Heat,D
541,04/20/18 05:00:00 AM,31.676,Heat,D
542,04/20/18 05:10:00 AM,31.676,Heat,D
543,04/20/18 05:20:00 AM,31.676,Heat,D
544,04/20/18 05:30:00 AM,31.676,Heat,D
545,04/20/18 05:40:00 AM,31.574,Heat,D
546,04/20/18 05:50:00 AM,31.676,Heat,D
547,04/20/18 06:00:00 AM,31.676,Heat,D
548,04/20/18 06:10:00 AM,31.676,Heat,D
549,04/20/18 06:20:00 AM,31.574,Heat,D
550,04/20/18 06:30:00 AM,31.676,Heat,D
551,04/20/18 06:40:00 AM,31.676,Heat,D
552,04/20/18 06:50:00 AM,31.574,Heat,D
553,04/20/18 07:00:00 AM,31.574,Heat,D
554,04/20/18 07:10:00 AM,31.676,Heat,D
555,04/20/18 07:20:00 AM,31.676,Heat,D
556,04/20/18 07:30:00 AM,31.574,Heat,D
557,04/20/18 07:40:00 AM,31.676,Heat,D
558,04/20/18 07:50:00 AM,31.676,Heat,D
559,04/20/18 08:00:00 AM,31.676,Heat,D
560,04/20/18 08:10:00 AM,31.574,Heat,D
561,04/20/18 08:20:00 AM,31.676,Heat,D
562,04/20/18 08:30:00 AM,31.778,Heat,D
563,04/20/18 08:40:00 AM,31.676,Heat,D
564,04/20/18 08:50:00 AM,31.676,Heat,D
565,04/20/18 09:00:00 AM,31.676,Heat,D
566,04/20/18 09:10:00 AM,31.676,Heat,D
567,04/20/18 09:20:00 AM,31.676,Heat,D
568,04/20/18 09:30:00 AM,31.778,Heat,D
569,04/20/18 09:40:00 AM,31.778,Heat,D
570,04/20/18 09:50:00 AM,31.676,Heat,D
571,04/20/18 10:00:00 AM,31.778,Heat,D
572,04/20/18 10:10:00 AM,31.88,Heat,D
573,04/20/18 10:20:00 AM,31.778,Heat,D
574,04/20/18 10:30:00 AM,31.778,Heat,D
575,04/20/18 10:40:00 AM,31.88,Heat,D
576,04/20/18 10:50:00 AM,31.88,Heat,D
577,04/20/18 11:00:00 AM,31.778,Heat,D
578,04/20/18 11:10:00 AM,31.88,Heat,D
579,04/20/18 11:20:00 AM,31.88,Heat,D
580,04/20/18 11:30:00 AM,31.778,Heat,D
581,04/20/18 11:40:00 AM,31.778,Heat,D
582,04/20/18 11:50:00 AM,31.88,Heat,D
583,04/20/18 12:00:00 PM,31.88,Heat,D
584,04/20/18 12:10:00 PM,31.778,Heat,D
585,04/20/18 12:20:00 PM,31.88,Heat,D
586,04/20/18 12:30:00 PM,31.88,Heat,D
587,04/20/18 12:40:00 PM,31.778,Heat,D
588,04/20/18 12:50:00 PM,31.778,Heat,D
589,04/20/18 01:00:00 PM,31.88,Heat,D
590,04/20/18 01:10:00 PM,31.88,Heat,D
591,04/20/18 01:20:00 PM,31.778,Heat,D
592,04/20/18 01:30:00 PM,31.88,Heat,D
593,04/20/18 01:40:00 PM,31.88,Heat,D
594,04/20/18 01:50:00 PM,31.778,Heat,D
595,04/20/18 02:00:00 PM,31.778,Heat,D
596,04/20/18 02:10:00 PM,31.88,Heat,D
597,04/20/18 02:20:00 PM,31.88,Heat,D
598,04/20/18 02:30:00 PM,31.778,Heat,D
599,04/20/18 02:40:00 PM,31.88,Heat,D
600,04/20/18 02:50:00 PM,31.88,Heat,D
601,04/20/18 03:00:00 PM,31.778,Heat,D
602,04/20/18 03:10:00 PM,31.778,Heat,D
603,04/20/18 03:20:00 PM,31.88,Heat,D
604,04/20/18 03:30:00 PM,31.88,Heat,D
605,04/20/18 03:40:00 PM,31.778,Heat,D
606,04/20/18 03:50:00 PM,31.778,Heat,D
607,04/20/18 04:00:00 PM,31.88,Heat,D
608,04/20/18 04:10:00 PM,31.88,Heat,D
609,04/20/18 04:20:00 PM,31.88,Heat,D
610,04/20/18 04:30:00 PM,31.88,Heat,D
611,04/20/18 04:40:00 PM,31.88,Heat,D
612,04/20/18 04:50:00 PM,31.778,Heat,D
613,04/20/18 05:00:00 PM,31.778,Heat,D
614,04/20/18 05:10:00 PM,31.88,Heat,D
615,04/20/18 05:20:00 PM,31.778,Heat,D
616,04/20/18 05:30:00 PM,31.778,Heat,D
617,04/20/18 05:40:00 PM,31.778,Heat,D
618,04/20/18 05:50:00 PM,31.676,Heat,D
619,04/20/18 06:00:00 PM,31.676,Heat,D
620,04/20/18 06:10:00 PM,31.778,Heat,D
621,04/20/18 06:20:00 PM,31.778,Heat,D
622,04/20/18 06:30:00 PM,31.676,Heat,D
623,04/20/18 06:40:00 PM,31.676,Heat,D
624,04/20/18 06:50:00 PM,31.676,Heat,D
625,04/20/18 07:00:00 PM,31.676,Heat,D
626,04/20/18 07:10:00 PM,31.574,Heat,D
627,04/20/18 07:20:00 PM,31.676,Heat,D
628,04/20/18 07:30:00 PM,31.574,Heat,D
629,04/20/18 07:40:00 PM,31.574,Heat,D
630,04/20/18 07:50:00 PM,31.574,Heat,D
631,04/20/18 08:00:00 PM,31.676,Heat,D
632,04/20/18 08:10:00 PM,31.676,Heat,D
633,04/20/18 08:20:00 PM,31.676,Heat,D
634,04/20/18 08:30:00 PM,31.676,Heat,D
635,04/20/18 08:40:00 PM,31.676,Heat,D
636,04/20/18 08:50:00 PM,31.676,Heat,D
637,04/20/18 09:00:00 PM,31.676,Heat,D
638,04/20/18 09:10:00 PM,31.778,Heat,D
639,04/20/18 09:20:00 PM,31.676,Heat,D
640,04/20/18 09:30:00 PM,31.676,Heat,D
641,04/20/18 09:40:00 PM,31.778,Heat,D
642,04/20/18 09:50:00 PM,31.676,Heat,D
643,04/20/18 10:00:00 PM,31.676,Heat,D
644,04/20/18 10:10:00 PM,31.676,Heat,D
645,04/20/18 10:20:00 PM,31.574,Heat,D
646,04/20/18 10:30:00 PM,26.781,Heat,D
647,04/20/18 10:40:00 PM,25.805,Heat,D
648,04/20/18 10:50:00 PM,24.351,Heat,D
649,04/20/18 11:00:00 PM,23.581,Heat,D
650,04/20/18 11:10:00 PM,23.388,Heat,D
651,04/20/18 11:20:00 PM,23.677,Heat,D
652,04/20/18 11:30:00 PM,23.773,Heat,D
653,04/20/18 11:40:00 PM,23.484,Heat,D
654,04/20/18 11:50:00 PM,23.388,Heat,D
655,04/21/18 12:00:00 AM,23.196,Heat,D
656,04/21/18 12:10:00 AM,23.196,Heat,D
657,04/21/18 12:20:00 AM,23.1,Heat,D
658,04/21/18 12:30:00 AM,22.908,Heat,D
659,04/21/18 12:40:00 AM,23.004,Heat,D
660,04/21/18 12:50:00 AM,22.812,Heat,D
661,04/21/18 01:00:00 AM,22.908,Heat,D
662,04/21/18 01:10:00 AM,23.004,Heat,D
663,04/21/18 01:20:00 AM,22.908,Heat,D
664,04/21/18 01:30:00 AM,23.004,Heat,D
665,04/21/18 01:40:00 AM,23.004,Heat,D
666,04/21/18 01:50:00 AM,22.812,Heat,D
667,04/21/18 02:00:00 AM,22.908,Heat,D
668,04/21/18 02:10:00 AM,23.004,Heat,D
669,04/21/18 02:20:00 AM,22.717,Heat,D
670,04/21/18 02:30:00 AM,22.812,Heat,D
671,04/21/18 02:40:00 AM,22.812,Heat,D
672,04/21/18 02:50:00 AM,22.717,Heat,D
673,04/21/18 03:00:00 AM,22.812,Heat,D
674,04/21/18 03:10:00 AM,22.717,Heat,D
675,04/21/18 03:20:00 AM,22.717,Heat,D
676,04/21/18 03:30:00 AM,22.812,Heat,D
677,04/21/18 03:40:00 AM,22.717,Heat,D
678,04/21/18 03:50:00 AM,22.812,Heat,D
679,04/21/18 04:00:00 AM,22.908,Heat,D
680,04/21/18 04:10:00 AM,22.908,Heat,D
681,04/21/18 04:20:00 AM,22.717,Heat,D
682,04/21/18 04:30:00 AM,22.812,Heat,D
683,04/21/18 04:40:00 AM,22.812,Heat,D
684,04/21/18 04:50:00 AM,22.717,Heat,D
685,04/21/18 05:00:00 AM,22.812,Heat,D
686,04/21/18 05:10:00 AM,22.621,Heat,D
687,04/21/18 05:20:00 AM,22.621,Heat,D
688,04/21/18 05:30:00 AM,22.717,Heat,D
689,04/21/18 05:40:00 AM,22.812,Heat,D
690,04/21/18 05:50:00 AM,22.908,Heat,D
691,04/21/18 06:00:00 AM,22.908,Heat,D
692,04/21/18 06:10:00 AM,23.004,Heat,D
693,04/21/18 06:20:00 AM,23.004,Heat,D
694,04/21/18 06:30:00 AM,23.004,Heat,D
695,04/21/18 06:40:00 AM,22.908,Heat,D
696,04/21/18 06:50:00 AM,22.908,Heat,D
697,04/21/18 07:00:00 AM,23.004,Heat,D
698,04/21/18 07:10:00 AM,23.004,Heat,D
