n,"Date Time, GMT-04:00",Temp,Treat,Rep
513,04/20/18 12:20:00 AM,32.911,Heat,E
514,04/20/18 12:30:00 AM,32.911,Heat,E
515,04/20/18 12:40:00 AM,32.911,Heat,E
516,04/20/18 12:50:00 AM,32.911,Heat,E
517,04/20/18 01:00:00 AM,32.911,Heat,E
518,04/20/18 01:10:00 AM,32.911,Heat,E
519,04/20/18 01:20:00 AM,32.911,Heat,E
520,04/20/18 01:30:00 AM,32.911,Heat,E
521,04/20/18 01:40:00 AM,32.911,Heat,E
522,04/20/18 01:50:00 AM,32.911,Heat,E
523,04/20/18 02:00:00 AM,32.911,Heat,E
524,04/20/18 02:10:00 AM,32.911,Heat,E
525,04/20/18 02:20:00 AM,32.911,Heat,E
526,04/20/18 02:30:00 AM,33.014,Heat,E
527,04/20/18 02:40:00 AM,33.014,Heat,E
528,04/20/18 02:50:00 AM,32.911,Heat,E
529,04/20/18 03:00:00 AM,32.911,Heat,E
530,04/20/18 03:10:00 AM,33.014,Heat,E
531,04/20/18 03:20:00 AM,33.014,Heat,E
532,04/20/18 03:30:00 AM,32.911,Heat,E
533,04/20/18 03:40:00 AM,33.014,Heat,E
534,04/20/18 03:50:00 AM,33.014,Heat,E
535,04/20/18 04:00:00 AM,33.014,Heat,E
536,04/20/18 04:10:00 AM,33.014,Heat,E
537,04/20/18 04:20:00 AM,33.118,Heat,E
538,04/20/18 04:30:00 AM,33.014,Heat,E
539,04/20/18 04:40:00 AM,33.014,Heat,E
540,04/20/18 04:50:00 AM,33.118,Heat,E
541,04/20/18 05:00:00 AM,33.014,Heat,E
542,04/20/18 05:10:00 AM,33.014,Heat,E
543,04/20/18 05:20:00 AM,33.118,Heat,E
544,04/20/18 05:30:00 AM,33.014,Heat,E
545,04/20/18 05:40:00 AM,33.014,Heat,E
546,04/20/18 05:50:00 AM,33.118,Heat,E
547,04/20/18 06:00:00 AM,33.014,Heat,E
548,04/20/18 06:10:00 AM,33.014,Heat,E
549,04/20/18 06:20:00 AM,33.118,Heat,E
550,04/20/18 06:30:00 AM,33.118,Heat,E
551,04/20/18 06:40:00 AM,33.014,Heat,E
552,04/20/18 06:50:00 AM,33.118,Heat,E
553,04/20/18 07:00:00 AM,33.118,Heat,E
554,04/20/18 07:10:00 AM,33.014,Heat,E
555,04/20/18 07:20:00 AM,33.118,Heat,E
556,04/20/18 07:30:00 AM,33.118,Heat,E
557,04/20/18 07:40:00 AM,33.014,Heat,E
558,04/20/18 07:50:00 AM,33.014,Heat,E
559,04/20/18 08:00:00 AM,33.118,Heat,E
560,04/20/18 08:10:00 AM,33.326,Heat,E
561,04/20/18 08:20:00 AM,33.535,Heat,E
562,04/20/18 08:30:00 AM,33.535,Heat,E
563,04/20/18 08:40:00 AM,33.535,Heat,E
564,04/20/18 08:50:00 AM,33.535,Heat,E
565,04/20/18 09:00:00 AM,33.535,Heat,E
566,04/20/18 09:10:00 AM,33.639,Heat,E
567,04/20/18 09:20:00 AM,33.535,Heat,E
568,04/20/18 09:30:00 AM,33.639,Heat,E
569,04/20/18 09:40:00 AM,33.639,Heat,E
570,04/20/18 09:50:00 AM,33.743,Heat,E
571,04/20/18 10:00:00 AM,33.639,Heat,E
572,04/20/18 10:10:00 AM,33.743,Heat,E
573,04/20/18 10:20:00 AM,33.743,Heat,E
574,04/20/18 10:30:00 AM,33.639,Heat,E
575,04/20/18 10:40:00 AM,33.743,Heat,E
576,04/20/18 10:50:00 AM,33.743,Heat,E
577,04/20/18 11:00:00 AM,33.743,Heat,E
578,04/20/18 11:10:00 AM,33.743,Heat,E
579,04/20/18 11:20:00 AM,33.743,Heat,E
580,04/20/18 11:30:00 AM,33.743,Heat,E
581,04/20/18 11:40:00 AM,33.639,Heat,E
582,04/20/18 11:50:00 AM,33.743,Heat,E
583,04/20/18 12:00:00 PM,33.743,Heat,E
584,04/20/18 12:10:00 PM,33.639,Heat,E
585,04/20/18 12:20:00 PM,33.743,Heat,E
586,04/20/18 12:30:00 PM,33.639,Heat,E
587,04/20/18 12:40:00 PM,33.535,Heat,E
588,04/20/18 12:50:00 PM,33.743,Heat,E
589,04/20/18 01:00:00 PM,33.639,Heat,E
590,04/20/18 01:10:00 PM,33.639,Heat,E
591,04/20/18 01:20:00 PM,33.743,Heat,E
592,04/20/18 01:30:00 PM,33.639,Heat,E
593,04/20/18 01:40:00 PM,33.639,Heat,E
594,04/20/18 01:50:00 PM,33.639,Heat,E
595,04/20/18 02:00:00 PM,33.639,Heat,E
596,04/20/18 02:10:00 PM,33.743,Heat,E
597,04/20/18 02:20:00 PM,33.639,Heat,E
598,04/20/18 02:30:00 PM,33.743,Heat,E
599,04/20/18 02:40:00 PM,33.743,Heat,E
600,04/20/18 02:50:00 PM,33.743,Heat,E
601,04/20/18 03:00:00 PM,33.848,Heat,E
602,04/20/18 03:10:00 PM,33.639,Heat,E
603,04/20/18 03:20:00 PM,33.743,Heat,E
604,04/20/18 03:30:00 PM,33.743,Heat,E
605,04/20/18 03:40:00 PM,33.639,Heat,E
606,04/20/18 03:50:00 PM,33.743,Heat,E
607,04/20/18 04:00:00 PM,33.639,Heat,E
608,04/20/18 04:10:00 PM,33.639,Heat,E
609,04/20/18 04:20:00 PM,33.639,Heat,E
610,04/20/18 04:30:00 PM,33.43,Heat,E
611,04/20/18 04:40:00 PM,33.43,Heat,E
612,04/20/18 04:50:00 PM,33.43,Heat,E
613,04/20/18 05:00:00 PM,33.326,Heat,E
614,04/20/18 05:10:00 PM,33.222,Heat,E
615,04/20/18 05:20:00 PM,33.326,Heat,E
616,04/20/18 05:30:00 PM,33.222,Heat,E
617,04/20/18 05:40:00 PM,33.118,Heat,E
618,04/20/18 05:50:00 PM,33.222,Heat,E
619,04/20/18 06:00:00 PM,33.118,Heat,E
620,04/20/18 06:10:00 PM,33.014,Heat,E
621,04/20/18 06:20:00 PM,33.118,Heat,E
622,04/20/18 06:30:00 PM,33.222,Heat,E
623,04/20/18 06:40:00 PM,33.118,Heat,E
624,04/20/18 06:50:00 PM,33.222,Heat,E
625,04/20/18 07:00:00 PM,33.222,Heat,E
626,04/20/18 07:10:00 PM,33.118,Heat,E
627,04/20/18 07:20:00 PM,33.222,Heat,E
628,04/20/18 07:30:00 PM,33.222,Heat,E
629,04/20/18 07:40:00 PM,33.118,Heat,E
630,04/20/18 07:50:00 PM,33.118,Heat,E
631,04/20/18 08:00:00 PM,33.222,Heat,E
632,04/20/18 08:10:00 PM,33.118,Heat,E
633,04/20/18 08:20:00 PM,33.222,Heat,E
634,04/20/18 08:30:00 PM,33.326,Heat,E
635,04/20/18 08:40:00 PM,33.222,Heat,E
636,04/20/18 08:50:00 PM,33.326,Heat,E
637,04/20/18 09:00:00 PM,33.43,Heat,E
638,04/20/18 09:10:00 PM,33.43,Heat,E
639,04/20/18 09:20:00 PM,33.43,Heat,E
640,04/20/18 09:30:00 PM,33.535,Heat,E
641,04/20/18 09:40:00 PM,33.43,Heat,E
642,04/20/18 09:50:00 PM,33.535,Heat,E
643,04/20/18 10:00:00 PM,33.535,Heat,E
644,04/20/18 10:10:00 PM,33.535,Heat,E
645,04/20/18 10:20:00 PM,33.43,Heat,E
646,04/20/18 10:30:00 PM,27.173,Heat,E
647,04/20/18 10:40:00 PM,25.708,Heat,E
648,04/20/18 10:50:00 PM,25.125,Heat,E
649,04/20/18 11:00:00 PM,23.677,Heat,E
650,04/20/18 11:10:00 PM,23.1,Heat,E
651,04/20/18 11:20:00 PM,23.196,Heat,E
652,04/20/18 11:30:00 PM,23.004,Heat,E
653,04/20/18 11:40:00 PM,23.004,Heat,E
654,04/20/18 11:50:00 PM,23.004,Heat,E
655,04/21/18 12:00:00 AM,22.908,Heat,E
656,04/21/18 12:10:00 AM,23.004,Heat,E
657,04/21/18 12:20:00 AM,22.908,Heat,E
658,04/21/18 12:30:00 AM,22.717,Heat,E
659,04/21/18 12:40:00 AM,22.908,Heat,E
660,04/21/18 12:50:00 AM,22.717,Heat,E
661,04/21/18 01:00:00 AM,22.812,Heat,E
662,04/21/18 01:10:00 AM,22.908,Heat,E
663,04/21/18 01:20:00 AM,22.812,Heat,E
664,04/21/18 01:30:00 AM,22.908,Heat,E
665,04/21/18 01:40:00 AM,23.004,Heat,E
666,04/21/18 01:50:00 AM,22.812,Heat,E
667,04/21/18 02:00:00 AM,22.908,Heat,E
668,04/21/18 02:10:00 AM,22.908,Heat,E
669,04/21/18 02:20:00 AM,22.717,Heat,E
670,04/21/18 02:30:00 AM,22.812,Heat,E
671,04/21/18 02:40:00 AM,22.717,Heat,E
672,04/21/18 02:50:00 AM,22.621,Heat,E
673,04/21/18 03:00:00 AM,22.812,Heat,E
674,04/21/18 03:10:00 AM,22.717,Heat,E
675,04/21/18 03:20:00 AM,22.812,Heat,E
676,04/21/18 03:30:00 AM,22.908,Heat,E
677,04/21/18 03:40:00 AM,22.717,Heat,E
678,04/21/18 03:50:00 AM,22.812,Heat,E
679,04/21/18 04:00:00 AM,22.908,Heat,E
680,04/21/18 04:10:00 AM,22.908,Heat,E
681,04/21/18 04:20:00 AM,22.717,Heat,E
682,04/21/18 04:30:00 AM,22.908,Heat,E
683,04/21/18 04:40:00 AM,22.717,Heat,E
684,04/21/18 04:50:00 AM,22.621,Heat,E
685,04/21/18 05:00:00 AM,22.812,Heat,E
686,04/21/18 05:10:00 AM,22.525,Heat,E
687,04/21/18 05:20:00 AM,22.621,Heat,E
688,04/21/18 05:30:00 AM,22.717,Heat,E
689,04/21/18 05:40:00 AM,22.812,Heat,E
690,04/21/18 05:50:00 AM,22.908,Heat,E
691,04/21/18 06:00:00 AM,23.004,Heat,E
692,04/21/18 06:10:00 AM,23.004,Heat,E
693,04/21/18 06:20:00 AM,22.908,Heat,E
694,04/21/18 06:30:00 AM,22.908,Heat,E
695,04/21/18 06:40:00 AM,22.812,Heat,E
696,04/21/18 06:50:00 AM,22.908,Heat,E
697,04/21/18 07:00:00 AM,23.004,Heat,E
698,04/21/18 07:10:00 AM,22.908,Heat,E
